transaction_id,timestamp,processed_time,sender_account,receiver_account,amount,transaction_type,location,is_fraud,fraud_probability
8cad4070-d200-413b-950a-1a008affb7ef,2025-12-06 16:48:44,2025-12-06 16:48:49,AC929780,AC717267,2590.81,RTGS,Mumbai,0,0.0179
41c4f3cb-a51d-413a-bb09-d4d97ae4d43d,2025-12-06 16:48:46,2025-12-06 16:48:49,AC113767,AC242107,1844.37,TRANSFER,Mumbai,0,0.0025
72f37877-028a-4a90-b7c3-83556d4c10b3,2025-12-06 16:48:46,2025-12-06 16:48:49,AC783412,AC940880,1581.71,UPI,Ahmedabad,0,0.003
003f4dcd-3760-43c4-a5df-4e9903a8c634,2025-12-06 16:48:46,2025-12-06 16:48:49,AC818444,AC411468,16965.29,NEFT,Ahmedabad,0,0.0003
3b21fd1c-53e7-4fa6-9b9f-6dd53d81cae0,2025-12-06 16:48:46,2025-12-06 16:48:49,AC421147,AC571893,5211.61,TRANSFER,Bangalore,0,0.0071
7efea86d-a638-4265-ab78-ee29b7c0b69e,2025-12-06 16:48:47,2025-12-06 16:48:49,AC681317,AC349014,13704.2,NEFT,Chennai,0,0.0003
6706052f-e712-4ab2-8293-a20a7879d3a3,2025-12-06 16:48:47,2025-12-06 16:48:49,AC133872,AC909279,5777.51,PURCHASE,Chennai,1,0.982
02e64cf7-c59c-4033-a17f-c56cbfb698e7,2025-12-06 16:48:48,2025-12-06 16:48:49,AC917318,AC501313,5123.6,IMPS,Delhi,0,0.005
5dd37994-5518-43ee-922a-a61b2be20544,2025-12-06 16:48:48,2025-12-06 16:48:49,AC868678,AC326477,7514.47,NEFT,Kolkata,0,0.002
6980b62d-5cc3-4b5c-b024-192e4ef6091b,2025-12-06 16:48:48,2025-12-06 16:48:49,AC508600,AC861975,13689.81,NEFT,Chennai,0,0.0003
85220714-fd2a-4fd5-a111-b27af90b60ab,2025-12-06 16:48:48,2025-12-06 16:48:49,AC440670,AC865801,12147.06,PURCHASE,Delhi,0,0.0007
abbd5e04-beea-41b9-9313-ad120ceb8516,2025-12-06 16:48:48,2025-12-06 16:48:49,AC182261,AC923395,21335.62,UPI,Delhi,0,0.0003
f728b0d2-1e03-4b52-bb4a-712bb2574544,2025-12-06 16:48:50,2025-12-06 16:48:54,AC548394,AC790221,31042.8,PURCHASE,Hyderabad,0,0.0004
93af9fc6-31ec-4395-b452-842cab86fde1,2025-12-06 16:48:52,2025-12-06 16:48:54,AC624292,AC689926,21002.55,RTGS,Ahmedabad,0,0.0003
a706822e-1f20-461c-b600-208a1be0cf5e,2025-12-06 16:48:53,2025-12-06 16:48:54,AC487355,AC745974,8913.52,IMPS,Pune,0,0.001
885c8dfe-6fe3-4521-b0dd-e1cb25ab04b7,2025-12-06 16:48:54,2025-12-06 16:48:59,AC737518,AC627520,2945.69,RTGS,Pune,0,0.0057
c0d3c1c6-b292-4f9d-9643-25af50bff443,2025-12-06 16:48:54,2025-12-06 16:48:59,AC613747,AC477485,15767.9,PURCHASE,Pune,0,0.0004
3d4eae34-ad28-4208-818f-afe466aa5dd5,2025-12-06 16:48:54,2025-12-06 16:48:59,AC647568,AC810208,1341.46,RTGS,Delhi,0,0.0022
b8312cc2-383b-46b4-9a2b-2c010e26dfda,2025-12-06 16:48:56,2025-12-06 16:48:59,AC566734,AC785214,13293.79,DEPOSIT,Andra Pradesh,0,0.0003
61bc1651-2a44-4984-ad58-aa88ac3c59a3,2025-12-06 16:48:56,2025-12-06 16:48:59,AC829203,AC355459,11353.38,TRANSFER,Hyderabad,0,0.0005
5bd6d34d-9d00-46cc-8e2c-87b6d81babaf,2025-12-06 16:48:56,2025-12-06 16:48:59,AC335301,AC293268,4094.44,PURCHASE,Andra Pradesh,0,0.0016
a161c00b-29c2-47b1-8b17-22373ae3c1f9,2025-12-06 16:48:57,2025-12-06 16:48:59,AC918734,AC416723,21898.43,DEPOSIT,Kolkata,0,0.0003
5d8d096a-adf2-4f3f-a806-58e2a7096fad,2025-12-06 16:48:57,2025-12-06 16:48:59,AC328561,AC764206,5626.0,PURCHASE,Bangalore,0,0.0022
0f5f560c-65b8-41a0-b684-e499da94d182,2025-12-06 16:48:57,2025-12-06 16:48:59,AC994231,AC243220,1302.58,IMPS,Hyderabad,0,0.0074
fabcc160-367c-4f29-85b0-35c7409f767c,2025-12-06 16:48:57,2025-12-06 16:48:59,AC686723,AC971617,9894.73,DEPOSIT,Ahmedabad,0,0.0016
7e25f852-dc4e-4c88-b782-bf3ba547ce0f,2025-12-06 16:48:59,2025-12-06 16:48:59,AC834538,AC900482,2218.18,IMPS,Pune,0,0.0026
0574194d-ceba-4624-8a6a-129bffb5179d,2025-12-06 16:48:59,2025-12-06 16:48:59,AC203791,AC240668,5170.36,WITHDRAWAL,Chennai,0,0.0033
46ad862f-7883-4b64-bd40-e3aa856e1bf6,2025-12-06 16:48:59,2025-12-06 16:48:59,AC205131,AC547727,6482.37,UPI,Kolkata,0,0.0003
2cb39ecd-9b4a-407e-9744-de7eab67fff1,2025-12-06 16:48:59,2025-12-06 16:48:59,AC785709,AC116502,31668.81,DEPOSIT,Kolkata,1,0.9192
a912ddd6-4ed0-49b6-a337-3e5c1b557800,2025-12-06 16:48:59,2025-12-06 16:48:59,AC859533,AC448402,8046.23,DEPOSIT,Bangalore,0,0.0021
3674b7cb-8719-404d-96bd-ae82ab8eb625,2025-12-06 16:48:59,2025-12-06 16:49:04,AC852153,AC216510,7313.34,UPI,Andra Pradesh,0,0.002
46c312c0-dc28-4cce-8628-34d85106a9e0,2025-12-06 16:48:59,2025-12-06 16:49:04,AC587326,AC672445,3546.4,WITHDRAWAL,Andra Pradesh,0,0.1521
90c89652-8068-45c2-b1dd-622d56f48345,2025-12-06 16:48:59,2025-12-06 16:49:04,AC705764,AC593716,9926.88,UPI,Mumbai,0,0.0016
3465ac00-3072-4b19-91b7-175b56d4c4fc,2025-12-06 16:48:59,2025-12-06 16:49:04,AC884485,AC754411,27271.77,PURCHASE,Mumbai,0,0.0004
b4868722-f130-41f5-b149-87d09dea4ec4,2025-12-06 16:49:00,2025-12-06 16:49:04,AC847663,AC228868,18036.96,RTGS,Pune,1,0.7632
9b33aca0-ea83-4616-b292-b403127210b2,2025-12-06 16:49:00,2025-12-06 16:49:04,AC984354,AC928662,541.23,RTGS,Kolkata,0,0.0037
98ea6b73-43b3-4a56-b393-37e699ea57f0,2025-12-06 16:49:00,2025-12-06 16:49:04,AC803976,AC818891,12975.29,UPI,Ahmedabad,0,0.0003
8fe5a748-fb1e-4351-8dab-4bcc762a3b25,2025-12-06 16:49:00,2025-12-06 16:49:04,AC624893,AC341888,848.66,RTGS,Andra Pradesh,0,0.0081
88e3a93f-625a-454f-aa84-d50100cbd0a5,2025-12-06 16:49:00,2025-12-06 16:49:04,AC777380,AC357473,1103.79,UPI,Hyderabad,0,0.0363
39e603f4-9945-4c66-a297-c77ed13bd883,2025-12-06 16:49:01,2025-12-06 16:49:04,AC883926,AC160274,5186.43,RTGS,Pune,0,0.0071
edc88828-2393-4e4b-a3a4-5dba0a7fe99f,2025-12-06 16:49:01,2025-12-06 16:49:04,AC650542,AC467956,11513.06,IMPS,Mumbai,0,0.0005
4d4c3a79-97af-4ef9-b6e9-34ed6bf42357,2025-12-06 16:49:01,2025-12-06 16:49:04,AC703208,AC794857,10357.7,PURCHASE,Ahmedabad,0,0.0042
14f0f08f-1946-40f4-b66e-0752cf198f66,2025-12-06 16:49:01,2025-12-06 16:49:04,AC627425,AC972739,25368.36,DEPOSIT,Mumbai,0,0.0003
d5641db4-9f36-45ee-b7b0-7a05c2cebae3,2025-12-06 16:49:02,2025-12-06 16:49:04,AC128392,AC584306,3760.62,DEPOSIT,Delhi,0,0.002
3bb27e64-3d46-4446-8557-0d2ab6af3674,2025-12-06 16:49:02,2025-12-06 16:49:04,AC940744,AC512518,4719.98,DEPOSIT,Kolkata,0,0.01
277f977a-6abb-4fe0-b9b0-43cf21077823,2025-12-06 16:49:02,2025-12-06 16:49:04,AC759360,AC790656,6709.35,RTGS,Pune,0,0.0003
04454d18-9a6a-4570-bf28-0769c81912fe,2025-12-06 16:49:03,2025-12-06 16:49:04,AC837663,AC196495,898.16,DEPOSIT,Bangalore,0,0.0185
6cd5ce9b-cbfa-49e4-bad9-122007df14cb,2025-12-06 16:49:03,2025-12-06 16:49:04,AC878458,AC198800,8824.5,PURCHASE,Kolkata,0,0.0025
254ff5fb-3305-413c-b2d4-49b8fe5a6b5a,2025-12-06 16:49:03,2025-12-06 16:49:04,AC651167,AC745148,3517.6,TRANSFER,Kolkata,0,0.0064
89aa76a8-7212-4c68-967b-1272a1eae22d,2025-12-06 16:49:03,2025-12-06 16:49:04,AC677773,AC347215,12213.9,UPI,Mumbai,0,0.0005
50a6adca-805c-424a-b59f-e823d5b001b9,2025-12-06 16:49:03,2025-12-06 16:49:04,AC721724,AC809617,5967.22,WITHDRAWAL,Delhi,1,0.7225
ea849eb7-b144-462a-94d3-5d839ecbefd0,2025-12-06 16:49:04,2025-12-06 16:49:09,AC391747,AC467915,12674.53,PURCHASE,Hyderabad,0,0.0007
2be86278-e184-4475-ab00-2243b133faa9,2025-12-06 16:49:04,2025-12-06 16:49:09,AC192806,AC440407,926.97,RTGS,Kolkata,0,0.0389
6acffc84-65f6-4ed7-974f-cb3859183fef,2025-12-06 16:49:04,2025-12-06 16:49:09,AC308165,AC903448,6959.05,PURCHASE,Hyderabad,0,0.0038
0fcc8a2a-9ae6-4572-86bd-7a612f801eab,2025-12-06 16:49:04,2025-12-06 16:49:09,AC579152,AC914567,5755.59,DEPOSIT,Ahmedabad,0,0.0003
43c2b55f-b74e-4a82-9a8f-0cd28a6c82e8,2025-12-06 16:49:05,2025-12-06 16:49:09,AC336717,AC259596,16627.78,TRANSFER,Mumbai,0,0.0003
4d3f82fb-e0ed-4383-bafb-1b39df939a6c,2025-12-06 16:49:05,2025-12-06 16:49:09,AC660628,AC459553,5832.15,RTGS,Andra Pradesh,0,0.0003
0aff71c9-77bb-43cc-8efe-b9f9a2169099,2025-12-06 16:49:05,2025-12-06 16:49:09,AC765372,AC811774,7830.71,DEPOSIT,Chennai,0,0.0021
f6179144-3ae3-42f7-8caf-a50eb12ba5d9,2025-12-06 16:49:05,2025-12-06 16:49:09,AC491316,AC941758,6521.2,TRANSFER,Chennai,1,0.8363
f1a0e9f1-424a-42ff-ba65-834e03d6d8f4,2025-12-06 16:49:05,2025-12-06 16:49:09,AC796681,AC972262,7233.78,UPI,Chennai,0,0.0013
d4f933f5-87c9-4109-9c5b-6bfaa16f4aaa,2025-12-06 16:49:05,2025-12-06 16:49:09,AC397178,AC129725,2055.2,PURCHASE,Hyderabad,1,0.9159
049a2a7c-573f-468f-84d1-154e377c9d38,2025-12-06 16:49:05,2025-12-06 16:49:09,AC991604,AC881929,5610.08,WITHDRAWAL,Pune,0,0.0008
789bdc5a-ba27-47e3-9dd6-42143dca93d6,2025-12-06 16:49:05,2025-12-06 16:49:09,AC222269,AC750222,1675.03,TRANSFER,Bangalore,0,0.0029
8266c37f-5d30-4b32-b12d-2b97e3fef024,2025-12-06 16:49:06,2025-12-06 16:49:09,AC502789,AC696472,1145.97,UPI,Ahmedabad,0,0.0305
36961589-2bd1-4c6d-ba9a-06ef9d018db3,2025-12-06 16:49:06,2025-12-06 16:49:09,AC887311,AC358079,13112.81,UPI,Ahmedabad,0,0.0003
ec45e2b6-c3e1-4619-b1b8-416c247c7490,2025-12-06 16:49:06,2025-12-06 16:49:09,AC652565,AC884465,867.1,WITHDRAWAL,Delhi,0,0.0176
d0bd58ea-7cb7-44c9-afc1-2e4b0dd4a4f7,2025-12-06 16:49:07,2025-12-06 16:49:09,AC519337,AC852829,2560.8,IMPS,Bangalore,0,0.0131
02878be8-b8a4-4e29-973d-75af420e43c0,2025-12-06 16:49:07,2025-12-06 16:49:09,AC845148,AC591661,11721.24,NEFT,Delhi,0,0.0005
f8fdfef0-9ff1-4f84-9d48-20da222e3ce8,2025-12-06 16:49:07,2025-12-06 16:49:09,AC792942,AC880835,6188.34,IMPS,Andra Pradesh,0,0.0003
24d9ade9-387b-4667-9202-f9ad041ae212,2025-12-06 16:49:07,2025-12-06 16:49:09,AC900133,AC154959,5883.81,PURCHASE,Chennai,0,0.0005
c15651d4-dcca-4393-9d69-f8418cf118cb,2025-12-06 16:49:07,2025-12-06 16:49:09,AC837592,AC533177,8425.3,PURCHASE,Chennai,0,0.0053
f589a2c4-2317-4708-8e74-eb659bbb82d5,2025-12-06 16:49:08,2025-12-06 16:49:09,AC510950,AC282669,711.02,NEFT,Hyderabad,0,0.0041
8fd707dd-0d9d-4225-a55d-71ddbd3dd90f,2025-12-06 16:49:08,2025-12-06 16:49:09,AC267064,AC146316,518.13,PURCHASE,Chennai,0,0.0386
1721e09f-e4c2-4ae0-b111-bea4dcbed39f,2025-12-06 16:49:08,2025-12-06 16:49:09,AC985749,AC890612,652.03,RTGS,Hyderabad,0,0.0152
78fb6053-bccc-4f38-99bf-bcc2cc10f8de,2025-12-06 16:49:10,2025-12-06 16:49:14,AC602694,AC301502,7178.39,RTGS,Bangalore,0,0.0013
f6860970-6ab6-4d4c-96b3-0a8aa144bd03,2025-12-06 16:49:10,2025-12-06 16:49:14,AC889337,AC173042,12430.27,RTGS,Ahmedabad,0,0.0005
15584819-7b64-4f55-995f-8aed0d57b1de,2025-12-06 16:49:10,2025-12-06 16:49:14,AC239028,AC437809,13471.1,UPI,Pune,0,0.0003
7fbbb9a9-47c5-4a41-8ef6-94497a72437b,2025-12-06 16:49:11,2025-12-06 16:49:14,AC896437,AC940889,4513.25,RTGS,Ahmedabad,0,0.0026
a39112ee-88ed-4379-8723-a6e1289c3926,2025-12-06 16:49:11,2025-12-06 16:49:14,AC627413,AC552974,8643.35,RTGS,Bangalore,1,0.9054
15333087-ec2b-4f41-97f1-9fba47a0edfa,2025-12-06 16:49:11,2025-12-06 16:49:14,AC969827,AC860255,4383.72,DEPOSIT,Andra Pradesh,1,0.9686
2d424a69-0030-49e3-b71d-8ab879a3b4d7,2025-12-06 16:49:12,2025-12-06 16:49:14,AC133482,AC384088,10162.68,NEFT,Kolkata,0,0.0016
d7cebc3d-c6e9-4556-9bad-60ee02f6b339,2025-12-06 16:49:12,2026-01-25 21:39:48,AC173872,AC296500,2515.94,NEFT,Chennai,0,0.0114
842c9ecd-362e-40ea-bb85-2dedc44dfe7e,2025-12-06 16:49:12,2026-01-25 21:39:48,AC657066,AC138896,12134.78,DEPOSIT,Pune,0,0.0261
e56dfa4d-75fb-4159-82be-e10ef5f5e9b2,2025-12-06 16:49:12,2026-01-25 21:39:48,AC261404,AC969784,720.14,PURCHASE,Mumbai,0,0.0005
ec99d78f-c1f2-4e6d-ab75-2b6d536ee064,2025-12-06 16:49:12,2026-01-25 21:39:48,AC919225,AC637190,10798.86,NEFT,Ahmedabad,0,0.0139
80bfcb1d-7ede-41c1-82ce-de2b6d59d306,2025-12-06 16:49:14,2026-01-25 21:39:48,AC406434,AC793296,18930.74,NEFT,Mumbai,0,0.0405
f001ccb8-c7e6-4f5b-b26d-b2fa567ecf1a,2025-12-06 16:49:15,2026-01-25 21:39:48,AC268378,AC217741,5856.53,RTGS,Chennai,0,0.0025
eb4dbfd2-4f8c-4668-b6d0-3223f792bc1d,2025-12-06 16:49:15,2026-01-25 21:39:48,AC441894,AC718666,3162.92,NEFT,Bangalore,0,0.0088
caaac02b-1da3-4c65-9298-91204fef6322,2025-12-06 16:49:16,2026-01-25 21:39:48,AC632133,AC154714,7269.72,UPI,Mumbai,0,0.0036
689c7989-f9eb-4fed-aae8-573f812c92f9,2025-12-06 16:49:16,2026-01-25 21:39:48,AC578723,AC307430,4775.88,IMPS,Andra Pradesh,0,0.051
ea451652-9d49-4804-9a7f-30b8588949ec,2025-12-06 16:49:17,2026-01-25 21:39:48,AC251253,AC717044,7568.63,PURCHASE,Delhi,1,0.9713
4d779ae1-ec2e-44a0-8511-d7c29aaf406f,2025-12-06 16:49:17,2026-01-25 21:39:48,AC374930,AC419015,28695.98,PURCHASE,Delhi,0,0.1061
b6d19e7d-eff1-4ce1-bbe3-072b11b635e6,2025-12-06 16:49:18,2026-01-25 21:39:48,AC599803,AC782540,4077.72,DEPOSIT,Kolkata,0,0.0184
9334641b-0f8b-44cb-9d79-d083103ac609,2025-12-06 16:49:19,2026-01-25 21:39:48,AC516058,AC941017,3307.69,PURCHASE,Ahmedabad,0,0.011
ef6c8870-dd18-444d-916d-c50bd46f9762,2025-12-06 16:49:19,2026-01-25 21:39:48,AC504314,AC350206,7828.61,DEPOSIT,Mumbai,0,0.0141
7130bb42-3d43-4041-8d1a-33ac8013f4b5,2025-12-06 16:49:19,2026-01-25 21:39:48,AC906661,AC955453,1438.73,RTGS,Delhi,0,0.1845
6a5eaa59-86bd-44ef-b5d1-e038f21822a6,2025-12-06 16:49:20,2026-01-25 21:39:48,AC812215,AC917715,1198.81,TRANSFER,Bangalore,0,0.0006
6cfadcfe-da51-47dc-9270-fb388a709a29,2025-12-06 16:49:22,2026-01-25 21:39:48,AC322950,AC396884,14219.98,PURCHASE,Ahmedabad,0,0.0367
caa9d0f0-3c83-4a2a-bf2c-54cab413a1eb,2025-12-06 16:49:22,2026-01-25 21:39:48,AC138478,AC535581,1567.72,TRANSFER,Chennai,0,0.0535
b9ab2f3a-c3f8-46f8-a9a2-0ed9de739bfd,2025-12-06 16:49:22,2026-01-25 21:39:48,AC511546,AC306426,22231.22,WITHDRAWAL,Delhi,0,0.1301
405bb0c8-d271-4470-ad89-8ead621465b1,2025-12-06 16:49:22,2026-01-25 21:39:48,AC217015,AC124510,5829.81,NEFT,Kolkata,0,0.0076
84ffcf50-29ff-47c2-9363-83eb47229b50,2025-12-06 16:49:22,2026-01-25 21:39:48,AC952539,AC267720,4744.25,IMPS,Pune,0,0.0198
55b2811b-4add-4a93-b3cb-1ffc78aa3469,2025-12-06 16:49:23,2026-01-25 21:39:48,AC210810,AC168446,11896.68,IMPS,Bangalore,0,0.1294
2fd39dbb-801c-4d01-9d44-c6f6c6abe2ea,2025-12-06 16:49:23,2026-01-25 21:39:48,AC310723,AC491530,24160.28,PURCHASE,Kolkata,0,0.0395
42e978c5-197e-448f-9051-be880a4283b6,2025-12-06 16:49:24,2026-01-25 21:39:48,AC925373,AC894239,15367.4,WITHDRAWAL,Hyderabad,0,0.006
e1c4c7ed-a038-4aff-9c6c-d97f5a796173,2025-12-06 16:49:24,2026-01-25 21:39:48,AC224061,AC786742,7961.52,WITHDRAWAL,Ahmedabad,0,0.0672
0214bc46-e13a-4dc3-a5bc-a48980809e69,2025-12-06 16:49:24,2026-01-25 21:39:48,AC509250,AC389741,21377.43,NEFT,Andra Pradesh,0,0.1207
810a8ece-9e10-4463-890e-aaad02fa8fc3,2025-12-06 16:49:24,2026-01-25 21:39:48,AC387485,AC378058,11579.95,WITHDRAWAL,Chennai,0,0.0743
ec6817d3-67dd-4ca6-a349-d2c9aaba7c8b,2025-12-06 16:49:24,2026-01-25 21:39:48,AC779808,AC795159,2981.57,TRANSFER,Andra Pradesh,0,0.0161
d7072dcd-1955-4c88-b313-93d3632cbbd8,2025-12-06 16:49:26,2026-01-25 21:39:48,AC788105,AC780802,2269.48,IMPS,Chennai,0,0.0034
3eaf8fe6-e004-4894-ab5d-4d7f1e1dec37,2025-12-06 16:49:26,2026-01-25 21:39:48,AC196819,AC388740,525.62,TRANSFER,Chennai,0,0.0002
fac631bb-8f23-4ae1-b33a-594392e995f8,2025-12-06 16:49:27,2026-01-25 21:39:48,AC734917,AC794811,1238.72,IMPS,Delhi,0,0.0215
bc1467a9-574a-4f7e-b3e2-faa2217986ed,2025-12-06 16:49:28,2026-01-25 21:39:48,AC523518,AC936940,1422.01,PURCHASE,Andra Pradesh,0,0.0682
2f0d4dfd-11dc-443c-8458-aeffe04a7404,2025-12-06 16:49:30,2026-01-25 21:39:48,AC328375,AC973400,28426.53,PURCHASE,Bangalore,0,0.0054
1e2e9d3a-c54f-4d48-bec2-568dada5086b,2025-12-06 16:49:30,2026-01-25 21:39:48,AC206072,AC177069,3258.99,IMPS,Chennai,0,0.0077
e1448d7a-162a-486c-9346-7a41e3a91a8c,2025-12-06 16:49:30,2026-01-25 21:39:48,AC822949,AC672622,2951.45,RTGS,Mumbai,0,0.004
cb4d0d1f-f034-4926-b269-d7a91cf571cb,2025-12-06 16:49:30,2026-01-25 21:39:48,AC598814,AC211605,7954.44,UPI,Bangalore,0,0.0211
f55837ab-acf5-4272-a2bf-1527be7d8787,2025-12-06 16:49:30,2026-01-25 21:39:48,AC773700,AC663941,1062.18,RTGS,Andra Pradesh,0,0.0017
9faf8a6b-6fb5-44a7-b72f-9398dfbdd497,2025-12-06 16:49:31,2026-01-25 21:39:48,AC239374,AC715494,13875.45,IMPS,Ahmedabad,0,0.0427
b92fef2f-d6b3-4add-801b-f3eaf64bde22,2025-12-06 16:49:31,2026-01-25 21:39:48,AC448152,AC910193,17178.53,TRANSFER,Andra Pradesh,0,0.0338
78fbc412-245b-403c-bb9c-0e395ad616a9,2025-12-06 16:49:31,2026-01-25 21:39:48,AC451639,AC900158,19678.97,NEFT,Ahmedabad,0,0.0608
40002fbd-7dc3-4e69-a2e2-ad2602765eb4,2025-12-06 16:49:32,2026-01-25 21:39:48,AC224755,AC333642,1853.06,RTGS,Mumbai,0,0.0303
e4ef0db1-2893-499f-a01b-117dd50632dd,2025-12-06 16:49:32,2026-01-25 21:39:48,AC806643,AC722618,11860.38,WITHDRAWAL,Chennai,0,0.0743
cf6dd057-0c6e-4ab5-8ada-46f45190ba16,2025-12-06 16:49:32,2026-01-25 21:39:48,AC984070,AC252544,40110.59,TRANSFER,Kolkata,0,0.094
1c351e72-cc9a-49aa-9bd9-983d899e8da4,2025-12-06 16:49:32,2026-01-25 21:39:48,AC873801,AC900100,8981.05,TRANSFER,Chennai,0,0.0158
fcd0b247-1959-4e9a-85c1-228758a3df7a,2025-12-06 16:49:34,2026-01-25 21:39:48,AC700614,AC969419,2691.77,PURCHASE,Mumbai,0,0.0037
877a070b-8f47-43f5-ab4b-7c588960e963,2025-12-06 16:49:34,2026-01-25 21:39:48,AC732401,AC330876,4715.42,UPI,Andra Pradesh,0,0.0116
